City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Krosno Odrzanskie,PL,2022-12-19 01:12:21,52.0549,15.0988,19.65,72,100,6.08
293,Marondera,ZW,2022-12-19 01:12:22,-18.1853,31.5519,61.02,90,100,3.33
294,Kudahuvadhoo,MV,2022-12-19 01:12:22,2.6708,72.8944,81.12,71,49,7.45
295,Onega,RU,2022-12-19 01:12:23,63.9061,38.1404,5.18,98,89,6.96
296,Touros,BR,2022-12-19 01:12:24,-5.1989,-35.4608,78.31,74,4,14.38
297,Havoysund,NO,2022-12-19 01:12:24,70.9963,24.6622,26.83,84,100,7.43
298,Bengkulu,ID,2022-12-19 01:12:25,-3.8004,102.2655,79.18,72,93,4.18
299,Klaksvik,FO,2022-12-19 01:12:26,62.2266,-6.589,40.12,96,100,44.54
300,Humaita,BR,2022-12-19 01:10:17,-7.5061,-63.0208,79.74,79,100,3.15
301,San Carlos,VE,2022-12-19 01:12:26,9.6612,-68.5827,77.95,65,100,3.09
302,Tarko-Sale,RU,2022-12-19 01:12:27,64.9225,77.785,-3.68,100,96,0.96
303,Arraias,BR,2022-12-19 01:12:27,-12.9288,-46.9437,67.24,94,99,0.6
304,Aklavik,CA,2022-12-19 01:12:28,68.2191,-135.0107,-33.86,97,5,4.43
305,Kruisfontein,ZA,2022-12-19 01:12:28,-34.0033,24.7314,59.5,85,3,0.51
306,Aloleng,PH,2022-12-19 01:12:29,16.1307,119.7824,80.46,63,100,10.94
307,Kaeo,NZ,2022-12-19 01:12:30,-35.1,173.7833,77.32,68,1,7.7
308,Lebu,CL,2022-12-19 01:12:30,-37.6167,-73.65,55.83,88,11,12.71
309,Ust-Ishim,RU,2022-12-19 01:12:31,57.6935,71.1665,18.48,95,100,9.91
310,Nabire,ID,2022-12-19 01:12:31,-3.3667,135.4833,80.06,81,99,1.81
311,Sabha,LY,2022-12-19 01:12:32,27.0377,14.4283,59.27,49,4,10.29
312,Laguna,US,2022-12-19 01:12:32,38.421,-121.4238,44.78,96,100,5.75
313,Diamantino,BR,2022-12-19 01:12:33,-14.4086,-56.4461,72.55,96,100,2.82
314,Madona,LV,2022-12-19 01:12:33,56.8533,26.217,27.54,90,100,13.78
315,Valparaiso,CL,2022-12-19 01:12:34,-33.0393,-71.6273,63.48,100,75,4.61
316,Alice Springs,AU,2022-12-19 01:12:34,-23.7,133.8833,85.55,32,33,6.91
317,Pietersburg,ZA,2022-12-19 01:12:35,-23.9045,29.4688,66.18,81,98,9.66
318,Victoria Point,AU,2022-12-19 01:13:35,-27.5833,153.3,80.44,48,89,8.01
319,Salalah,OM,2022-12-19 01:13:36,17.0151,54.0924,78.89,31,0,20.71
320,Zhengjiatun,CN,2022-12-19 01:13:36,43.5064,123.5064,2.57,61,0,6.2
321,Nakhon Si Thammarat,TH,2022-12-19 01:10:19,8.25,100.0,75.65,84,100,10.6
322,Lompoc,US,2022-12-19 01:13:37,34.6391,-120.4579,55.85,83,0,5.75
323,Sola,VU,2022-12-19 01:13:37,-13.8833,167.55,81.75,59,6,4.7
324,Luderitz,NA,2022-12-19 01:13:38,-26.6481,15.1594,63.97,87,0,12.57
325,Lasa,IT,2022-12-19 01:13:39,46.6166,10.7002,27.01,46,99,2.35
326,Poum,NC,2022-12-19 01:13:39,-20.2333,164.0167,79.95,75,32,2.66
327,Padang,ID,2022-12-19 01:13:40,-0.9492,100.3543,80.53,69,60,3.22
328,Maragogi,BR,2022-12-19 01:12:16,-9.0122,-35.2225,76.86,77,16,7.25
329,Gwanda,ZW,2022-12-19 01:13:40,-20.9333,29.0,68.07,90,100,3.94
330,Campina Verde,BR,2022-12-19 01:13:41,-19.5356,-49.4864,71.17,85,96,3.74
331,San Francisco,US,2022-12-19 01:08:52,37.7749,-122.4194,52.18,73,20,8.05
332,Petrovsk-Zabaykalskiy,RU,2022-12-19 01:13:41,51.273,108.843,-4.04,98,100,4.07
333,Puerto Colombia,CO,2022-12-19 01:13:12,10.9878,-74.9547,78.89,84,57,18.68
334,Nouadhibou,MR,2022-12-19 01:13:42,20.931,-17.0347,67.84,69,0,13.13
335,Severo-Yeniseyskiy,RU,2022-12-19 01:13:43,60.3725,93.0408,-2.56,95,100,8.41
336,Haines Junction,CA,2022-12-19 01:13:44,60.7522,-137.5108,-30.62,100,94,0.69
337,Cervo,ES,2022-12-19 01:13:44,43.6702,-7.4101,63.97,65,99,13.49
338,Wiarton,CA,2022-12-19 01:13:45,44.7407,-81.1332,32.45,93,100,17.27
339,Zapolyarnyy,RU,2022-12-19 01:13:45,69.4154,30.8136,18.68,97,100,6.58
340,Naze,JP,2022-12-19 01:13:46,28.3667,129.4833,53.94,65,100,11.3
341,Genthin,DE,2022-12-19 01:13:46,52.4,12.1667,27.25,66,100,10.4
342,Namibe,AO,2022-12-19 01:13:47,-15.1961,12.1522,68.59,81,69,5.48
343,Tizimin,MX,2022-12-19 01:13:47,21.15,-88.15,75.45,75,83,7.23
344,Cap Malheureux,MU,2022-12-19 01:13:48,-19.9842,57.6142,76.46,69,25,5.01
345,Port Elizabeth,ZA,2022-12-19 01:13:01,-33.918,25.5701,63.32,93,0,1.43
346,Marathon,US,2022-12-19 01:13:48,44.9,-89.7668,10.35,85,100,9.22
347,Kyaikkami,MM,2022-12-19 01:13:49,16.08,97.5675,70.02,73,98,11.56
348,Redmond,US,2022-12-19 01:13:15,47.674,-122.1215,37.27,91,100,1.99
349,Tornio,FI,2022-12-19 01:13:50,65.8481,24.1466,19.42,89,100,6.51
350,Kashan,IR,2022-12-19 01:13:50,33.9831,51.4364,46.11,65,7,0.63
351,Muravlenko,RU,2022-12-19 01:13:51,63.7898,74.523,-6.11,98,17,6.49
352,Portland,US,2022-12-19 01:10:34,45.5234,-122.6762,43.81,87,100,5.99
353,Saint Marys,US,2022-12-19 01:13:51,30.7305,-81.5465,51.82,66,0,4.61
354,Methoni,GR,2022-12-19 01:13:52,36.8197,21.7049,60.22,82,72,4.21
355,Atyrau,KZ,2022-12-19 01:10:01,47.1167,51.8833,35.62,75,75,8.95
356,Cabedelo,BR,2022-12-19 01:13:53,-6.9811,-34.8339,79.47,66,5,10.74
357,Birjand,IR,2022-12-19 01:13:53,32.8663,59.2211,39.16,65,3,2.71
358,Soubre,CI,2022-12-19 01:13:54,5.7856,-6.6083,73.02,96,25,2.64
359,Prince Rupert,CA,2022-12-19 01:13:54,54.3161,-130.3201,15.12,57,0,7.7
360,Yulara,AU,2022-12-19 01:13:55,-25.2406,130.9889,82.96,29,100,1.59
361,Basoko,CD,2022-12-19 01:13:55,1.2391,23.616,69.49,90,100,2.13
362,Baruun-Urt,MN,2022-12-19 01:13:56,46.6806,113.2792,-5.89,97,22,5.44
363,Havre-Saint-Pierre,CA,2022-12-19 01:13:56,50.2334,-63.5986,35.96,87,100,19.57
364,Rassvet,RU,2022-12-19 01:14:57,46.8333,40.75,33.1,73,100,10.07
365,Peleduy,RU,2022-12-19 01:14:58,59.6289,112.7406,-14.6,98,100,1.5
366,Den Helder,NL,2022-12-19 01:14:58,52.9599,4.7593,36.01,98,100,25.01
367,Broken Hill,AU,2022-12-19 01:14:59,-31.95,141.4333,81.72,23,100,18.77
368,Pudozh,RU,2022-12-19 01:15:00,61.8099,36.5345,10.15,97,100,4.56
369,Santa Rosa,PH,2022-12-19 01:15:00,14.3122,121.1114,82.02,74,100,17.11
370,Road Town,VG,2022-12-19 01:15:01,18.4167,-64.6167,78.89,78,20,6.91
371,Vardo,NO,2022-12-19 01:15:01,70.3705,31.1107,24.78,80,100,13.8
372,Gat,IL,2022-12-19 01:15:01,31.61,34.7642,63.39,39,0,2.95
373,Saint Pete Beach,US,2022-12-19 01:15:02,27.7253,-82.7412,60.03,61,0,9.22
374,Salina,US,2022-12-19 01:15:03,38.8403,-97.6114,38.3,57,0,11.5
375,Rio Gallegos,AR,2022-12-19 01:10:44,-51.6226,-69.2181,57.25,67,0,11.5
376,Bang Saphan,TH,2022-12-19 01:15:04,11.2126,99.5117,73.83,66,50,16.04
377,Whitehorse,CA,2022-12-19 01:12:03,60.7161,-135.0538,-25.91,54,92,1.97
378,Ballina,AU,2022-12-19 01:15:05,-28.8667,153.5667,72.79,64,15,18.99
379,Hamilton,US,2022-12-19 01:15:05,39.1834,-84.5333,29.86,73,0,6.91
380,Kilindoni,TZ,2022-12-19 01:15:07,-7.9139,39.6668,81.37,77,34,14.27
381,Maraba,BR,2022-12-19 01:15:11,-5.3686,-49.1178,78.98,100,20,0.0
382,Lamballe,FR,2022-12-19 01:15:11,48.4676,-2.5144,55.81,91,100,1.01
383,Tarakan,ID,2022-12-19 01:15:12,3.3,117.6333,79.59,79,100,4.59
384,Funehiki,JP,2022-12-19 01:15:13,37.4333,140.5833,35.01,73,91,3.38
385,Qasigiannguit,GL,2022-12-19 01:15:13,68.8193,-51.1922,25.05,70,100,6.38
386,Oranjestad,AW,2022-12-19 01:15:14,12.524,-70.027,80.91,82,40,16.11
387,Saldanha,ZA,2022-12-19 01:15:15,-33.0117,17.9442,63.18,87,0,18.59
388,Berdigestyakh,RU,2022-12-19 01:15:15,62.0989,126.6992,-23.93,99,100,3.38
389,Cururupu,BR,2022-12-19 01:12:08,-1.8283,-44.8683,75.56,89,22,3.29
390,Panjab,AF,2022-12-19 01:15:17,34.388,67.0233,10.17,96,29,4.14
391,Ranaghat,IN,2022-12-19 01:15:17,23.1833,88.5833,60.57,67,99,5.17
392,Voh,NC,2022-12-19 01:15:18,-20.9667,164.7,83.55,69,63,4.9
393,Rocky Mountain House,CA,2022-12-19 01:15:19,52.3668,-114.9188,-7.04,96,100,7.47
394,Mahajanga,MG,2022-12-19 01:15:19,-15.7167,46.3167,77.02,88,20,4.61
395,Marzuq,YE,2022-12-19 01:15:20,14.4,46.4667,53.62,63,0,3.71
396,Yaan,NG,2022-12-19 01:15:21,7.3833,8.5667,77.2,18,100,5.23
397,Sangar,RU,2022-12-19 01:15:21,63.9242,127.4739,-28.5,96,100,5.12
398,Walvis Bay,NA,2022-12-19 01:15:22,-22.9575,14.5053,65.08,96,7,7.09
399,Loreto,MX,2022-12-19 01:15:22,22.2667,-101.9667,61.29,28,100,5.82
400,Morant Bay,JM,2022-12-19 01:15:23,17.8815,-76.4093,80.22,81,4,8.5
401,Nezhinskiy,RU,2022-12-19 01:15:24,43.9283,42.6856,37.49,78,100,1.32
402,Kamaishi,JP,2022-12-19 01:15:25,39.2667,141.8833,31.69,59,51,9.4
403,Bingol,TR,2022-12-19 01:15:25,38.8847,40.4939,40.48,48,54,5.12
404,Manaure,CO,2022-12-19 01:15:26,11.7751,-72.4445,78.55,77,84,17.74
405,San Jose,US,2022-12-19 01:14:08,37.3394,-121.895,54.86,68,20,5.75
406,Payyannur,IN,2022-12-19 01:15:27,12.1,75.2,73.63,79,100,3.96
407,Novoagansk,RU,2022-12-19 01:16:27,61.9449,76.6625,-5.98,99,19,5.75
408,Skibbereen,IE,2022-12-19 01:16:28,51.55,-9.2667,55.11,94,100,25.55
409,Khonsa,IN,2022-12-19 01:16:28,27.0167,95.5667,54.23,70,0,3.56
410,Te Anau,NZ,2022-12-19 01:16:29,-45.4167,167.7167,61.5,61,81,4.63
411,Saint-Georges,GD,2022-12-19 01:16:29,12.0564,-61.7485,78.48,78,20,14.97
412,Arlit,NE,2022-12-19 01:16:30,18.7369,7.3853,67.8,21,0,8.3
413,Atar,MR,2022-12-19 01:16:30,20.5169,-13.0499,69.76,25,0,8.32
414,San Lorenzo De El Escorial,ES,2022-12-19 01:16:31,40.5914,-4.1474,41.99,91,66,3.65
415,Xihe,CN,2022-12-19 01:16:32,31.6864,113.4659,37.47,36,0,6.06
416,Soure,BR,2022-12-19 01:16:32,-0.7167,-48.5233,78.64,85,64,9.69
417,Karratha,AU,2022-12-19 01:14:39,-20.7377,116.8463,80.74,61,6,9.42
418,Corrientes,AR,2022-12-19 01:16:33,-27.4806,-58.8341,79.99,52,0,4.61
419,Hobyo,SO,2022-12-19 01:16:34,5.3505,48.5268,77.43,72,72,17.0
420,Cristesti,RO,2022-12-19 01:16:34,46.5,24.4833,27.01,93,3,3.44
421,Japura,ID,2022-12-19 01:16:34,-0.3167,102.35,76.26,94,70,3.02
422,Marienburg,PL,2022-12-19 01:14:15,54.0359,19.0266,24.85,87,46,10.71
423,Horsham,GB,2022-12-19 01:16:36,51.064,-0.3272,52.88,94,75,17.27
424,Uvarovka,RU,2022-12-19 01:13:07,55.5278,35.6061,5.52,97,39,7.43
425,Vadlapudi,IN,2022-12-19 01:16:36,14.3167,79.8,69.03,79,100,4.61
426,Pakxe,LA,2022-12-19 01:16:37,15.1167,105.7833,62.13,71,63,4.5
427,Ouro Preto Do Oeste,BR,2022-12-19 01:16:26,-10.7481,-62.2158,72.28,94,100,3.36
428,Truth Or Consequences,US,2022-12-19 01:16:38,33.1284,-107.2528,35.83,75,0,3.44
429,Santa Marta,CO,2022-12-19 01:16:38,11.2408,-74.199,82.89,69,91,11.99
430,Colares,PT,2022-12-19 01:16:39,38.7992,-9.4469,62.33,93,100,20.0
431,Burlington,US,2022-12-19 01:15:08,39.8835,-74.6413,35.82,62,0,12.66
432,Anloga,GH,2022-12-19 01:16:39,5.7947,0.8973,80.69,81,25,7.23
433,Xingyi,CN,2022-12-19 01:16:40,24.1877,102.817,37.71,77,7,1.59
434,Birao,CF,2022-12-19 01:16:40,10.2849,22.7882,67.3,30,7,4.65
435,Vilhena,BR,2022-12-19 01:13:20,-12.7406,-60.1458,70.25,96,100,1.81
436,Puerto Del Rosario,ES,2022-12-19 01:15:10,28.5004,-13.8627,65.95,88,75,8.05
437,Ciro Marina,IT,2022-12-19 01:16:41,39.3732,17.126,55.09,77,4,18.5
438,Middle Island,US,2022-12-19 01:16:42,40.8843,-72.9373,36.93,64,0,10.36
439,Monrovia,LR,2022-12-19 01:16:42,6.3005,-10.7969,78.57,79,0,4.92
440,Nizhniy Tsasuchey,RU,2022-12-19 01:16:43,50.5167,115.1333,-15.43,99,78,1.43
441,Codrington,AU,2022-12-19 01:16:43,-38.2667,141.9667,70.99,47,0,9.62
442,Ostersund,SE,2022-12-19 01:16:44,63.1792,14.6357,25.25,74,21,6.91
443,Gao,ML,2022-12-19 01:16:44,16.6362,1.637,70.0,17,42,11.1
444,Esna,EG,2022-12-19 01:16:45,25.2934,32.554,67.15,41,2,6.02
445,Tonota,BW,2022-12-19 01:16:45,-21.4833,27.4833,69.48,83,100,6.04
446,Khipro,PK,2022-12-19 01:16:46,25.8285,69.3772,62.4,19,77,5.06
447,Ust-Omchug,RU,2022-12-19 01:16:46,61.15,149.6333,-12.21,97,100,4.99
448,Kiunga,PG,2022-12-19 01:16:47,-6.1219,141.2906,87.6,62,97,2.77
449,San Policarpo,PH,2022-12-19 01:16:48,12.1791,125.5072,80.87,83,100,16.17
450,Berbera,SO,2022-12-19 01:17:48,10.4396,45.0143,72.43,57,100,2.39
451,Surt,LY,2022-12-19 01:17:49,31.2089,16.5887,66.04,80,0,10.18
452,Bulaevo,KZ,2022-12-19 01:17:49,54.9056,70.4439,25.39,79,100,16.69
453,Weiser,US,2022-12-19 01:17:50,44.251,-116.9693,23.2,95,94,4.03
454,Luorong,CN,2022-12-19 01:17:50,24.4058,109.6086,49.21,25,46,2.35
455,Machalpur,IN,2022-12-19 01:17:51,24.1333,76.3,59.54,33,9,1.86
456,Sol-Iletsk,RU,2022-12-19 01:17:51,51.1631,54.9918,31.48,75,100,16.24
457,Ciudad Bolivar,VE,2022-12-19 01:17:52,8.1222,-63.5497,77.23,73,100,11.92
458,Playas,EC,2022-12-19 01:17:52,-2.6333,-80.3833,73.8,78,92,13.98
459,Daoukro,CI,2022-12-19 01:17:53,7.0591,-3.9631,71.89,84,0,2.89
460,Burgeo,CA,2022-12-19 01:17:53,47.6167,-57.6152,37.09,96,100,28.66
461,Dornoch,GB,2022-12-19 01:17:54,57.8805,-4.0288,42.78,92,100,4.79
462,Tavda,RU,2022-12-19 01:17:54,58.0425,65.2726,23.38,97,100,4.5
463,Santa Maria,BR,2022-12-19 01:17:55,-29.6842,-53.8069,67.06,83,1,9.26
464,Matadi,CD,2022-12-19 01:17:55,-5.8167,13.45,73.38,95,100,2.28
465,Chaozhou,CN,2022-12-19 01:17:56,23.6651,116.6379,51.66,48,2,3.44
466,Seoul,KR,2022-12-19 01:16:26,37.5683,126.9778,20.64,53,0,3.44
467,Coruripe,BR,2022-12-19 01:13:07,-10.1256,-36.1756,76.21,79,100,9.51
468,Soligalich,RU,2022-12-19 01:17:57,59.0778,42.2864,0.14,99,62,4.72
469,Agadir,MA,2022-12-19 01:15:58,30.4202,-9.5982,55.85,50,1,3.67
470,Rennes,FR,2022-12-19 01:17:58,48.1667,-1.6667,50.04,87,100,13.8
471,Mishan,CN,2022-12-19 01:17:58,45.55,131.8833,-2.74,69,21,8.19
472,Shunyi,CN,2022-12-19 01:17:59,40.125,116.6453,21.15,63,0,2.24
473,Mishelevka,RU,2022-12-19 01:17:59,52.8575,103.1719,6.08,96,100,3.33
474,Polican,AL,2022-12-19 01:18:00,40.6122,20.0981,49.48,87,23,2.15
475,Surgana,IN,2022-12-19 01:18:00,20.5667,73.6167,67.26,60,58,4.09
476,Norman Wells,CA,2022-12-19 01:18:01,65.282,-126.8329,-11.16,84,100,18.41
477,Sorong,ID,2022-12-19 01:18:02,-0.8833,131.25,78.44,85,100,9.17
478,Palmer,US,2022-12-19 01:14:53,42.1584,-72.3287,32.45,66,40,10.36
479,Mexico,PH,2022-12-19 01:18:03,15.0646,120.7198,82.11,77,100,6.73
480,Valleyview,CA,2022-12-19 01:18:04,55.0667,-117.2859,-18.36,83,100,4.61
481,Nago,JP,2022-12-19 01:18:05,26.5881,127.9761,61.23,68,100,11.59
482,Harnai,PK,2022-12-19 01:18:05,30.1005,67.9374,52.39,30,0,5.97
483,Zaragoza,ES,2022-12-19 01:18:06,41.6561,-0.8773,47.01,87,97,5.75
484,Talnakh,RU,2022-12-19 01:18:06,69.4865,88.3972,-12.8,99,100,1.19
485,Sivas,TR,2022-12-19 01:18:07,39.7916,37.0019,32.63,100,75,4.61
486,Bathsheba,BB,2022-12-19 01:18:07,13.2167,-59.5167,79.41,83,20,20.71
487,Okha,RU,2022-12-19 01:18:08,53.5739,142.9478,-2.69,91,100,14.07
488,Cortez,US,2022-12-19 01:18:08,37.3489,-108.5859,28.71,55,0,3.44
489,Eidfjord,NO,2022-12-19 01:18:09,60.4675,7.0719,28.6,88,100,7.9
490,Aykhal,RU,2022-12-19 01:18:09,66.0,111.5,-27.45,100,6,2.51
491,Mumford,GH,2022-12-19 01:18:10,5.2618,-0.759,79.14,86,5,5.5
492,Tanda,IN,2022-12-19 01:18:11,26.55,82.65,54.72,57,51,3.69
493,Leh,IN,2022-12-19 01:18:11,34.1667,77.5833,12.07,61,1,1.01
494,Caxito,AO,2022-12-19 01:19:12,-8.5785,13.6643,71.22,90,100,2.24
495,Kwinana,AU,2022-12-19 01:19:13,-32.25,115.7667,88.16,33,26,16.51
496,Achacachi,BO,2022-12-19 01:19:14,-16.05,-68.6833,46.98,81,100,6.69
497,Craig,US,2022-12-19 01:15:21,40.5153,-107.5464,4.62,78,0,0.0
498,Miguel Calmon,BR,2022-12-19 01:14:29,-11.4289,-40.595,71.38,87,99,4.03
499,Almaznyy,RU,2022-12-19 01:19:16,48.0448,40.045,27.55,72,72,12.53
500,Carutapera,BR,2022-12-19 01:19:17,-1.195,-46.02,78.24,82,99,6.89
501,Tokyo,JP,2022-12-19 01:16:13,35.6895,139.6917,46.63,28,20,9.22
502,Pangai,TO,2022-12-19 01:19:18,-19.8,-174.35,84.31,70,20,11.5
503,Ahuimanu,US,2022-12-19 01:19:18,21.4447,-157.8378,75.2,82,100,17.27
504,Yaring,TH,2022-12-19 01:19:19,6.8662,101.3689,77.61,85,100,18.07
505,Qaqortoq,GL,2022-12-19 01:19:19,60.7167,-46.0333,7.14,62,1,7.36
506,Ryotsu,JP,2022-12-19 01:19:20,38.0833,138.4333,33.42,89,100,7.18
507,Ahipara,NZ,2022-12-19 01:19:20,-35.1667,173.1667,71.82,55,1,5.7
508,San Vicente,AR,2022-12-19 01:19:21,-26.6167,-54.1333,62.78,96,49,2.55
509,Yarega,RU,2022-12-19 01:19:22,63.4354,53.5765,-2.0,99,100,6.53
510,Pierre,US,2022-12-19 01:19:23,44.3683,-100.351,1.85,82,100,7.0
511,Nandu,CN,2022-12-19 01:19:23,22.8525,110.8233,50.29,32,7,3.22
512,Lufilufi,WS,2022-12-19 01:19:24,-13.8745,-171.5986,89.38,78,100,16.46
513,Viedma,AR,2022-12-19 01:19:25,-40.8135,-62.9967,68.94,66,90,8.68
514,Chapais,CA,2022-12-19 01:19:25,49.7834,-74.8492,20.98,97,100,3.38
515,Igra,RU,2022-12-19 01:19:26,57.5558,53.0547,33.46,98,100,10.36
516,Nobres,BR,2022-12-19 01:19:27,-14.7203,-56.3275,72.81,95,100,1.95
517,Tyukalinsk,RU,2022-12-19 01:19:27,55.8732,72.1967,20.55,95,100,15.3
518,Turukhansk,RU,2022-12-19 01:19:28,65.8167,87.9833,-16.38,100,99,1.01
519,Yarmouth,US,2022-12-19 01:19:28,41.7057,-70.2286,37.96,67,0,24.0
520,Salinopolis,BR,2022-12-19 01:19:29,-0.6136,-47.3561,78.76,84,21,10.36
521,Manono,CD,2022-12-19 01:19:29,-7.3,27.4167,68.34,97,100,1.05
522,Knin,HR,2022-12-19 01:19:30,44.0439,16.2,37.47,73,1,5.14
523,Inhambane,MZ,2022-12-19 01:19:30,-23.865,35.3833,75.67,92,100,8.72
524,Ayolas,PY,2022-12-19 01:19:31,-27.4,-56.9,74.57,45,0,3.38
525,Tromso,NO,2022-12-19 01:17:37,69.6496,18.957,23.38,68,20,8.05
526,Mackay,AU,2022-12-19 01:19:32,-21.15,149.2,84.69,59,96,19.86
527,Russell,US,2022-12-19 01:19:32,32.3502,-85.1999,40.6,59,65,5.37
528,Chernyshevskiy,RU,2022-12-19 01:19:33,63.0128,112.4714,-47.52,100,95,0.38
529,Pilar,BR,2022-12-19 01:19:33,-9.5972,-35.9567,73.33,84,83,5.14
530,Port Macquarie,AU,2022-12-19 01:19:34,-31.4333,152.9167,71.89,48,5,18.28
531,Loughton,GB,2022-12-19 01:19:34,52.0304,-0.7864,51.1,96,100,5.99
532,Bereda,ES,2022-12-19 01:19:34,43.2686,-7.5406,56.14,73,88,11.86
533,Caohai,CN,2022-12-19 01:19:35,26.8661,104.2841,34.75,85,94,5.59
534,Show Low,US,2022-12-19 01:17:51,34.2542,-110.0298,35.89,85,40,6.91
535,Tazovskiy,RU,2022-12-19 01:19:36,67.4667,78.7,-12.35,99,52,4.14
536,Antsohihy,MG,2022-12-19 01:19:36,-14.8796,47.9875,74.41,93,19,1.3
537,Ngawen,ID,2022-12-19 01:19:37,-7.0032,111.3129,79.72,81,4,3.56
538,Salinas,US,2022-12-19 01:15:47,36.6777,-121.6555,54.97,71,0,6.91
539,Corpus Christi,US,2022-12-19 01:19:37,27.8006,-97.3964,64.4,78,100,17.27
540,Caldas Novas,BR,2022-12-19 01:19:38,-17.7417,-48.625,69.96,91,100,3.13
541,Mirebalais,HT,2022-12-19 01:20:39,18.8333,-72.1053,79.52,79,1,0.94
542,Bandarbeyla,SO,2022-12-19 01:20:39,9.4942,50.8122,74.43,59,2,15.95
543,Usogorsk,RU,2022-12-19 01:20:40,63.4106,48.6872,-13.05,100,100,2.8
544,Strezhevoy,RU,2022-12-19 01:20:40,60.7333,77.5889,-10.12,100,85,3.87
545,Aguimes,ES,2022-12-19 01:20:41,27.9054,-15.4461,59.67,79,0,5.75
546,Kailua,US,2022-12-19 01:20:41,21.4022,-157.7394,75.49,81,45,5.99
547,Wajid,SO,2022-12-19 01:20:42,3.8093,43.2471,71.51,35,47,11.36
548,Port Arthur,CN,2022-12-19 01:20:42,38.8,121.2667,21.42,55,58,7.29
549,General Roca,AR,2022-12-19 01:20:43,-39.0333,-67.5833,83.75,12,99,8.05
550,Mchinji,MW,2022-12-19 01:20:43,-13.7984,32.8802,64.83,86,100,2.66
551,Horta,PT,2022-12-19 01:20:44,38.5333,-28.6333,59.02,90,53,5.01
552,Det Udom,TH,2022-12-19 01:20:44,14.906,105.0784,62.42,71,53,11.07
553,Umm Kaddadah,SD,2022-12-19 01:20:45,13.6017,26.6876,65.84,35,0,12.62
554,Deer Lake,CA,2022-12-19 01:20:45,49.1667,-57.4316,35.46,100,100,18.41
555,Juazeiro,BR,2022-12-19 01:15:48,-9.4117,-40.4986,80.78,69,0,4.61
556,Stefan Cel Mare,RO,2022-12-19 01:20:46,46.9833,26.5167,27.75,69,34,5.99
557,Tabas,IR,2022-12-19 01:20:46,33.5959,56.9244,43.02,56,5,2.3
558,Esmeraldas,BR,2022-12-19 01:18:10,-19.7625,-44.3139,74.26,93,4,7.49
559,Zemio,CF,2022-12-19 01:20:47,5.0314,25.1361,73.62,40,51,1.05
560,Rafai,CF,2022-12-19 01:20:48,4.95,23.9167,76.44,40,100,0.98
561,Silvania,BR,2022-12-19 01:20:48,-16.6589,-48.6081,66.2,97,83,4.61
562,Panambi,BR,2022-12-19 01:20:49,-28.2925,-53.5017,65.44,88,100,11.59
563,Muriti,TZ,2022-12-19 01:20:49,-1.9833,32.9167,73.27,66,66,5.01
564,Hovd,MN,2022-12-19 01:20:50,48.0056,91.6419,1.02,80,100,2.24
565,Lourdes,FR,2022-12-19 01:20:50,43.1,-0.05,41.52,93,0,1.14
566,Malazgirt,TR,2022-12-19 01:20:51,39.1427,42.5401,31.08,61,9,2.06
567,Dhidhdhoo,MV,2022-12-19 01:20:51,6.8833,73.1,80.74,74,22,6.35
568,Houma,US,2022-12-19 01:20:52,29.5958,-90.7195,48.2,64,0,3.44
569,Mto Wa Mbu,TZ,2022-12-19 01:20:53,-3.35,35.85,69.26,80,38,3.31
570,Santa Rosa Del Sur,CO,2022-12-19 01:20:53,7.9644,-74.0544,69.71,86,97,2.59
571,Shenzhen,CN,2022-12-19 01:20:54,22.5455,114.0683,57.15,43,0,5.01
572,Asau,RO,2022-12-19 01:20:54,46.4333,26.4,24.28,84,62,2.01
573,Ulaangom,MN,2022-12-19 01:20:55,49.9811,92.0667,-12.93,93,100,1.19
574,Khorixas,NA,2022-12-19 01:20:55,-20.3667,14.9667,61.03,81,1,4.88
575,Khasan,RU,2022-12-19 01:20:56,42.4308,130.6434,10.42,48,0,17.87
576,Necochea,AR,2022-12-19 01:20:56,-38.5473,-58.7368,70.03,47,2,21.74
577,Waingapu,ID,2022-12-19 01:20:57,-9.6567,120.2641,83.19,67,100,2.98
578,Tilichiki,RU,2022-12-19 01:20:57,60.4667,166.1,33.8,90,100,30.78
579,Camden,US,2022-12-19 01:19:12,39.7835,-74.9663,35.19,63,9,3.0
580,Xichang,CN,2022-12-19 01:20:58,27.8964,102.2634,41.97,81,95,1.41
581,Faya,SA,2022-12-19 01:20:58,18.3851,42.4509,45.12,57,0,3.96
582,Wanxian,CN,2022-12-19 01:20:59,30.8039,108.3897,42.46,65,0,2.68
583,Pleven,BG,2022-12-19 01:20:59,43.4167,24.6167,36.86,70,100,5.55
584,Bougouni,ML,2022-12-19 01:21:00,11.417,-7.479,72.36,22,20,3.91
585,Lethem,GY,2022-12-19 01:21:00,3.3803,-59.7968,75.69,85,99,9.62
586,Atasu,KZ,2022-12-19 01:21:01,48.6814,71.6433,-0.2,92,52,2.89
587,Rodrigues Alves,BR,2022-12-19 01:21:01,-7.738,-72.6509,74.46,89,99,3.04
588,Sao Joao Da Barra,BR,2022-12-19 01:21:34,-21.6403,-41.0511,73.29,91,44,9.06
589,Abalak,RU,2022-12-19 01:22:02,58.1286,68.5944,20.3,95,100,8.7
